ZR8GZ40,承德路 ? ?劍潭路-民族西路,121.519133,25.07302501,121.518603,25.071898
ZRTHD00,承德路 ? ?民族東路-劍潭路,121.519133,25.07302501,121.520143,25.075179
ZMTHB20,民生西路 ?承德路-雙連站,121.519186,25.05745097,121.519722,25.05752204
ZKEHB00,中山南路 ?仁愛路-忠孝東路,121.519251,25.04449598,121.519583,25.045632
ZLBHN00,中山北路 ?忠孝東路-長安東路,121.519251,25.04449598,121.521622,25.04981398
ZQFHV20,民族西路 ?承德路-中山北路,121.51957,25.068509,121.52287,25.06843504
ZKAHN20,忠孝東路 ?林森北路-館前路,121.519583,25.045632,121.521632,25.04519201
ZN5HV20,民生西　中山北(往東),121.519722,25.05752204,121.522845,25.05788998
Z4290C0,水源快往南 師大路,121.519819,25.020619,121.523189,25.01904604
ZLGGY60,長安西路 ?中山北路-承德路,121.519978,25.05018998,121.518394,25.05062002
ZW7HN20,中正路 ? ?承德路-文林路,121.520032,25.09335302,121.52189,25.09438499
ZKEHB40,中山北路 ?長安西路-忠孝西路,121.520312,25.04715502,121.519583,25.045632
ZY9H840,文林北路 ?承德路-德行西路,121.520753,25.10223397,121.519637,25.10323097
ZYRGM00,文林北路 ?德行西路-承德路,121.520753,25.10223397,121.516615,25.10610296
ZIBHV20,信義路　紹興南(往東),121.521082,25.03702298,121.522744,25.036214
ZV7GX00,承德路 ? ?中正路-劍潭路,121.521559,25.08881504,121.518351,25.08978398
ZIGHK40,信義路　林森南(往南),121.521595,25.03876396,121.521082,25.03702298
ZIRHZ20,仁愛路 ? ?杭州南路-中山南路,121.521595,25.03876396,121.523417,25.03852301
ZLRHT00,中山北路 ?長安西路-南京東路,121.521622,25.04981398,121.522574,25.05222998
ZK8HY20,忠孝東路 ?館前路-林森北路,121.521632,25.04519201,121.523345,25.04478803
ZG9HT40,羅斯福路 ?愛國西路-和平東路,121.521698,25.02803804,121.522427,25.027033
ZGTHG00,羅斯福路 ?和平東路-愛國東路,121.521698,25.02803804,121.520388,25.02983904
ZHFHV00,杭州南路 ?羅斯福路-愛國東路,121.522002,25.029536,121.522275,25.03086199
ZJMHU00,林森南路 ?仁愛路-忠孝東路,121.522239,25.04100103,121.522651,25.04239803
ZP7HI40,中山北路 ?民族東路-民權東路,121.522241,25.06488001,121.522608,25.06274801
ZQFHV00,中山北路 ?民權東路-民族東路,121.522457,25.06683798,121.52287,25.06843504
ZLBHN40,中山北路 ?南京西路-長安西路,121.522574,25.05222998,121.521622,25.04981398
ZJCHS40,林森南路 ?忠孝東路-仁愛路,121.522651,25.04239803,121.522239,25.04100103
ZJJIA20,濟南路 ? ?中山北路-杭州南路,121.522651,25.04239803,121.524413,25.04198601
ZLRHT40,中山北路　南京往南,121.522714,25.05499198,121.522574,25.05222998
ZMFIG20,長春路 ? ?中山北路-新生北路,121.522714,25.05499198,121.525459,25.05490998
ZN5HV00,民生東　中山北(往北),121.522714,25.05499198,121.522845,25.05788998
ZLBHN60,長安東路 ?林森北路-中山北路,121.52284,25.04953001,121.521622,25.04981398
ZMTHB60,民生西路 ?中山北路-雙連站,121.522845,25.05788998,121.519722,25.05752204
ZN5IG20,民生東路 ?新生北路-林森北路,121.522845,25.05788998,121.525522,25.05804304
ZNLHV00,中山北路 ?民權東路-錦州街,121.522845,25.05788998,121.522955,25.06033602
ZQEIH20,民族東路 ?中山北路-新生北路,121.52287,25.06843504,121.525754,25.06835199
Z4050G0,水源快往北 師大路-泉州街,121.522921,25.02033601,121.512387,25.02425596
ZT6HS40,後港街 承德路(往南),121.523127,25.08216498,121.522417,25.08073202
Z42A0D0,水源快往南 師大路-永福橋,121.523189,25.01904604,121.526604,25.01364004
ZK5IE20,忠孝東路 ?八德路-林森北路,121.523345,25.04478803,121.525107,25.04436697
ZK8HY40,林森北路 ?長安東路-忠孝東路,121.523807,25.04632199,121.523345,25.04478803
ZG9HT60,和平東路 ?師大路-羅斯福路,121.523913,25.02694697,121.522427,25.027033
ZIPIF00,杭州南路 ?信義路-仁愛路,121.524326,25.03544104,121.5252,25.03828199
ZRNIF40,中山北 ? 圓山隧道(往南),121.524396,25.07977701,121.525379,25.074262
ZTTIF00,中山北路　劍潭往北,121.524396,25.07977701,121.525485,25.08418796
ZJMHU60,濟南路 ? ?杭州南路-中山南路,121.524413,25.04198601,121.522651,25.04239803
ZG9HT00,羅斯福路 ?辛亥路-和平東路,121.524447,25.02432702,121.522427,25.027033
ZKII640,林森北路 ?忠孝東路-長安東路,121.524572,25.04912702,121.523807,25.04632199
ZYLJ600,忠誠路 ?中山北路-忠義街,121.524846,25.10402497,121.528898,25.10550904
ZYSIB00,中山北路 ?忠誠路-德行東路,121.524846,25.10402497,121.524896,25.10642597
ZJXIQ20,忠孝東路 ?林森北路-杭州北路,121.525107,25.04436697,121.526849,25.04394497
Z3AIL00,中山北路 ?德行東路-士東路,121.525253,25.10870897,121.526529,25.11275802
ZZLIE40,中山北路 ?天母東路-士東路,121.525253,25.10870897,121.52595,25.11169504
ZLRHT61,南京東路二段 林森北路- 中山北路一段,121.525378,25.05209396,121.522574,25.05222998
ZMFIG00,林森北路 ?長安東路-長春路,121.525378,25.05209396,121.525459,25.05490998
ZLRIF40,林森北路 ?長春路-長安東路,121.525459,25.05490998,121.525378,25.05209396
ZMFHU60,長春路 ? ?新生北路-中山北路,121.525459,25.05490998,121.522714,25.05499198
